delivery_id,driver_id,delivery_distance_meters,delivery_status
72678743,794,1169,DELIVERED
72672383,794,1349,DELIVERED
72672194,17014,4494,DELIVERED
72672028,9392,3085,DELIVERED
72669613,14110,3467,DELIVERED
72664737,26511,3418,DELIVERED
72668174,15279,1247,DELIVERED
72669326,15086,1643,DELIVERED
72676118,28910,465,DELIVERED
72673493,28149,443,DELIVERED
72672720,25651,3260,DELIVERED
72672629,6080,661,DELIVERED
72672701,25651,2930,DELIVERED
72676284,22115,1130,DELIVERED
72651225,356,1748,DELIVERED
72669562,28041,831,DELIVERED
72672236,7468,3416,DELIVERED
72675005,28811,1864,DELIVERED
72673600,4898,933,DELIVERED
72675108,10799,412,DELIVERED
72669546,34393,4049,DELIVERED
72677326,31763,339,DELIVERED
72676558,22266,1879,DELIVERED
72668387,22345,504,DELIVERED
72675109,27711,1699,DELIVERED
72667558,25651,1433,DELIVERED
72672566,6707,3898,DELIVERED
72673520,976,1017,DELIVERED
72674463,10259,1002,DELIVERED
72669158,23524,2247,DELIVERED
72676187,888,4619,DELIVERED
72669281,4929,983,DELIVERED
72674783,32836,2374,DELIVERED
72677779,31342,1799,DELIVERED
72674733,726,1451,DELIVERED
72672862,13074,824,DELIVERED
72673319,726,798,DELIVERED
72679872,,1565,CANCELLED
72669411,28913,1847,DELIVERED
72674400,20495,2397,DELIVERED
72674410,28598,2814,DELIVERED
72674884,10019,385,DELIVERED
72661323,28175,1322,DELIVERED
72675266,8531,4143,DELIVERED
72679062,29638,878,DELIVERED
72669730,24933,1254,DELIVERED
72673612,15898,4306,DELIVERED
72678395,357,510,DELIVERED
72677648,19806,1635,DELIVERED
72678223,140,2561,DELIVERED
72678888,35154,3540,DELIVERED
72679328,228,1008,DELIVERED
72679092,14702,184,DELIVERED
72668167,,6875511,DELIVERED
72677223,14702,3596,DELIVERED
72672941,27682,3667,DELIVERED
72678149,6161,4348,DELIVERED
72672193,31495,2411,DELIVERED
72674916,1203,1130,DELIVERED
72674698,23558,814,DELIVERED
72679342,30257,2212,DELIVERED
72671892,4567,586,DELIVERED
72676434,7799,2527,DELIVERED
72677766,4567,428,DELIVERED
72680419,4692,1404,DELIVERED
72676960,22369,2525,DELIVERED
72679622,30314,1076,DELIVERED
72674649,11457,3508,DELIVERED
72674650,7783,1916,DELIVERED
72677049,25849,2068,DELIVERED
72677493,28414,1744,DELIVERED
72677589,23219,1692,DELIVERED
72676719,23552,3571,DELIVERED
72678627,25651,1690,DELIVERED
72678288,26278,5429,DELIVERED
72670332,27810,936,DELIVERED
72672347,20223,1844,DELIVERED
72680193,3780,773,DELIVERED
72679661,3780,1231,DELIVERED
72677295,20248,805,DELIVERED
72680008,,4099,CANCELLED
72675056,26233,2871,DELIVERED
72678960,7995,2278,DELIVERED
72677758,2337,2944,DELIVERED
72673154,9345,1757,DELIVERED
72674768,5107,1383,DELIVERED
72678201,888,1565,DELIVERED
72673585,7033,3462,DELIVERED
72678963,7930,1378,DELIVERED
72674526,28880,1667,DELIVERED
72673517,22423,1893,DELIVERED
72680283,26609,3827,DELIVERED
72677093,4799,3803,DELIVERED
72676185,2240,4279,DELIVERED
72680781,,1305,CANCELLED
72680333,27165,2761,DELIVERED
72682096,15218,1051,DELIVERED
72679623,28175,2359,DELIVERED
72677440,15661,4026,DELIVERED
72681730,27748,394,DELIVERED
72678964,789,5361,DELIVERED
72672518,29077,4431,DELIVERED
72681006,6904,1028,DELIVERED
72685606,,1283,CANCELLED
72679108,2561,633,DELIVERED
72680373,7235,2299,DELIVERED
72674961,2561,368,DELIVERED
72677590,6350,1515,DELIVERED
72677395,26223,3399,DELIVERED
71465724,27623,1710,DELIVERED
72682792,28910,2200,DELIVERED
72684417,812,2222,DELIVERED
72679781,23399,3405,DELIVERED
72677497,4815,1709,DELIVERED
72681550,33044,3327,DELIVERED
72674495,7249,1085,DELIVERED
72678790,27647,1562,DELIVERED
72672409,28456,949,DELIVERED
72679023,25989,755,DELIVERED
72677700,10561,347,DELIVERED
72662525,24326,945,DELIVERED
72680164,3022,179,DELIVERED
72679993,24794,2444,DELIVERED
72680198,29378,328,DELIVERED
72680538,28414,2493,DELIVERED
72682869,24794,3093,DELIVERED
72672635,14784,2539,DELIVERED
72678558,8592,1515,DELIVERED
72672469,313,1806,DELIVERED
72675137,,6875511,CANCELLED
72673250,34207,454,DELIVERED
72680686,16430,1464,DELIVERED
72679917,8958,2481,DELIVERED
72673089,27572,2533,DELIVERED
72682592,8958,3484,DELIVERED
72676713,3872,2007,DELIVERED
72679733,3022,559,DELIVERED
72678471,31054,1830,DELIVERED
72684942,1301,1400,DELIVERED
72680776,4381,2592,DELIVERED
72683073,217,26,DELIVERED
72680182,9584,485,DELIVERED
72676715,22036,2512,DELIVERED
72675517,7716,3444,DELIVERED
72684552,31054,1397,DELIVERED
72684868,357,510,DELIVERED
72680038,6726,1537,DELIVERED
72672701,25651,2930,DELIVERED
72683194,,6866530,DELIVERED
72679875,922,1190,DELIVERED
72677098,13270,2825,DELIVERED
72685573,13546,410,DELIVERED
72681245,9944,397,DELIVERED
72678627,25651,1690,DELIVERED
72683270,26507,993,DELIVERED
72680371,6952,456,DELIVERED
72683553,25799,1364,DELIVERED
72685709,,1771,CANCELLED
72667671,26543,3822,DELIVERED
72675162,9796,1477,DELIVERED
72680046,9796,684,DELIVERED
72681576,28235,1551,DELIVERED
72657815,1040,3366,DELIVERED
72681267,17035,1764,DELIVERED
72679505,27381,2719,DELIVERED
72676464,651,2528,DELIVERED
72679226,12023,1109,DELIVERED
72673777,13035,3670,DELIVERED
72684451,3068,3776,DELIVERED
72680019,902,1277,DELIVERED
72683012,344,853,DELIVERED
72682818,5403,1170,DELIVERED
72681148,8025,2155,DELIVERED
72679214,16950,3755,DELIVERED
72684802,8456,4501,DELIVERED
72686796,5171,2294,DELIVERED
72679874,2355,740,DELIVERED
72675133,34760,4626,DELIVERED
72686670,3603,510,DELIVERED
72686306,760,1046,DELIVERED
72679990,11522,4180,DELIVERED
72685245,4898,1667,DELIVERED
72686673,3603,939,DELIVERED
72681776,31254,1813,DELIVERED
72682427,7953,708,DELIVERED
72683761,11941,950,DELIVERED
72687264,20008,258,DELIVERED
72658465,27050,5557,DELIVERED
72684598,27826,1377,DELIVERED
72681648,33241,2258,DELIVERED
72679341,23524,2034,DELIVERED
72673259,18791,3308,DELIVERED
72681562,13074,1902,DELIVERED
72682091,410,1773,DELIVERED
72684736,6013,579,DELIVERED
72684403,9584,278,DELIVERED
72674411,11172,643,DELIVERED
72679421,10636,5794,DELIVERED
72684693,6675,1230,DELIVERED
72680747,24933,5295,DELIVERED
72686285,6657,4787,DELIVERED
72683080,24933,3646,DELIVERED
72683453,14382,1916,DELIVERED
72683603,9222,2020,DELIVERED
72685059,357,1019,DELIVERED
72677094,15915,1582,DELIVERED
72687917,1419,2941,DELIVERED
72684510,9345,2949,DELIVERED
72678885,34811,692,DELIVERED
72681409,7907,1625,DELIVERED
72608250,356,1169,DELIVERED
72685774,34049,635,DELIVERED
72686186,9600,1143,DELIVERED
72685145,15279,477,DELIVERED
72496568,10019,1294,DELIVERED
72682927,15086,1763,DELIVERED
72680466,8091,1580,DELIVERED
72680477,366,3086,DELIVERED
72685550,22217,833,DELIVERED
72685706,8378,5977,DELIVERED
72680043,10824,3327,DELIVERED
72685891,1039,850,DELIVERED
72683997,9392,4365,DELIVERED
72683510,7397,774,DELIVERED
72684805,7319,1278,DELIVERED
72682682,2945,2124,DELIVERED
72686322,5528,3429,DELIVERED
72682430,1855,2301,DELIVERED
72685605,11063,2290,DELIVERED
72683454,18862,3452,DELIVERED
72683995,19085,1242,DELIVERED
72686185,19085,611,DELIVERED
72682959,583,518,DELIVERED
72684067,367,3066,DELIVERED
72683834,15561,1662,DELIVERED
72684317,23777,4337,DELIVERED
72685311,14433,2434,DELIVERED
72688468,14433,763,DELIVERED
72692763,,1459,DELIVERED
72684998,27392,1273,DELIVERED
72683258,27381,2786,DELIVERED
72687856,,1378,CANCELLED
72683999,32874,2220,DELIVERED
72685384,4988,786,DELIVERED
72681577,12096,3059,DELIVERED
72686911,6161,1667,DELIVERED
72676733,9222,1501,DELIVERED
72685666,11084,572,DELIVERED
72681725,32109,4178,DELIVERED
72690417,9941,1589,DELIVERED
72688214,22345,2963,DELIVERED
72686767,28217,921,DELIVERED
72685123,4950,508,DELIVERED
72688346,4950,464,DELIVERED
72683069,2156,3277,DELIVERED
72688728,28913,3437,DELIVERED
72692507,,1146,CANCELLED
72677392,28149,746,DELIVERED
72691375,9793,1594,DELIVERED
72688726,10877,1121,DELIVERED
72686860,10799,3590,DELIVERED
72690752,448,1728,DELIVERED
72688421,6312,1083,DELIVERED
72686619,7468,4129,DELIVERED
72687603,27736,4236,DELIVERED
72680307,25712,6168,DELIVERED
72684648,7930,1565,DELIVERED
72690757,511,1229,DELIVERED
72687510,228,2520,DELIVERED
72687191,456,2391,DELIVERED
72685574,2751,737,DELIVERED
72684803,13546,905,DELIVERED
72672720,25651,3260,DELIVERED
72678191,,5837,CANCELLED
72678401,,1873,CANCELLED
72688894,627,3297,DELIVERED
72688714,11466,1878,DELIVERED
72684742,14059,1008,DELIVERED
72686053,6687,612,DELIVERED
72680463,5171,3196,DELIVERED
72693663,,6866530,DELIVERED
72689618,6361,1099,DELIVERED
72688798,11930,3023,DELIVERED
72686171,26629,5225,DELIVERED
72680913,8531,5263,DELIVERED
72691087,14068,654,DELIVERED
72679786,8531,8327,DELIVERED
72685540,9654,1148,DELIVERED
72688667,25658,660,DELIVERED
72686190,26669,2518,DELIVERED
72691615,15231,3959,DELIVERED
72691301,2337,4807,DELIVERED
72687569,29962,1911,DELIVERED
72687010,29962,1682,DELIVERED
72685770,22345,2070,DELIVERED
72686815,5349,3106,DELIVERED
72690377,29258,1901,DELIVERED
72690822,22266,925,DELIVERED
72687097,2905,2073,DELIVERED
72691647,20008,718,DELIVERED
72687716,11457,4649,DELIVERED
72687267,33044,2647,DELIVERED
72690436,7799,2902,DELIVERED
72684331,4906,1367,DELIVERED
72692530,33044,5742,DELIVERED
72690613,22369,1843,DELIVERED
72688548,28217,606,DELIVERED
72689308,30182,765,DELIVERED
72689993,10560,1401,DELIVERED
72688975,29341,2119,DELIVERED
72690410,23860,439,DELIVERED
72677395,26223,3399,DELIVERED
72682757,23558,489,DELIVERED
72692364,28910,3603,DELIVERED
72686898,888,2015,DELIVERED
72690288,26832,354,DELIVERED
72682315,1039,1806,DELIVERED
72689416,7783,246,DELIVERED
72691442,511,3603,DELIVERED
72691146,7953,1637,DELIVERED
72686279,20248,1082,DELIVERED
72684505,31353,5142,DELIVERED
72686188,29166,894,DELIVERED
72691205,24584,4700,DELIVERED
72697557,,1106,DELIVERED
72695991,26467,1456,DELIVERED
72691916,24584,770,DELIVERED
72694445,15661,1809,DELIVERED
72684004,10200,5947,DELIVERED
72687433,23552,2305,DELIVERED
72690865,1015,2333,DELIVERED
72692191,34811,4849,DELIVERED
72691976,1181,930,DELIVERED
72692489,18754,1661,DELIVERED
72697527,,386,CANCELLED
72690502,10024,1643,DELIVERED
72688668,902,2782,DELIVERED
72686136,976,1341,DELIVERED
72691552,6080,951,DELIVERED
72691831,9540,184,DELIVERED
72683012,1074,853,DELIVERED
72687470,11393,604,DELIVERED
72694786,357,203,DELIVERED
72690824,25158,1228,DELIVERED
72696684,23093,4559,DELIVERED
72688545,28880,1191,DELIVERED
72688893,17014,5432,DELIVERED
72685089,21139,709,DELIVERED
72674697,26223,3973,DELIVERED
72689324,456,1836,DELIVERED
72688917,28041,413,DELIVERED
72694498,13074,3575,DELIVERED
72696533,26609,4058,DELIVERED
72688424,794,775,DELIVERED
72685968,140,4330,DELIVERED
72669674,6161,2970,DELIVERED
72694988,10560,1547,DELIVERED
72694098,34207,1742,DELIVERED
72690338,7930,2120,DELIVERED
72694386,30306,413,DELIVERED
72691193,4929,628,DELIVERED
72688004,7930,1350,DELIVERED
72677395,26223,3399,DELIVERED
72696250,14702,1155,DELIVERED
72690380,15898,3558,DELIVERED
72690539,7549,5398,DELIVERED
72684001,583,870,DELIVERED
72691392,2905,698,DELIVERED
72685921,6726,498,DELIVERED
72693301,922,1057,DELIVERED
72687096,11393,851,DELIVERED
72685772,25658,1001,DELIVERED
72697934,7033,3621,DELIVERED
72690285,7638,2635,DELIVERED
72694970,3068,5165,DELIVERED
72690169,14167,3912,DELIVERED
72694778,31055,726,DELIVERED
72695579,5914,4471,DELIVERED
72684802,26233,4501,DELIVERED
72694022,11753,5506,DELIVERED
72688422,7235,769,DELIVERED
72684206,10964,1374,DELIVERED
72697466,1943,1315,DELIVERED
72665196,12620,1342,DELIVERED
72694626,7480,4121,DELIVERED
72691487,3906,2351,DELIVERED
72695767,26543,2907,DELIVERED
72691935,651,6106,DELIVERED
72691213,26455,2902,DELIVERED
72695875,14068,1378,DELIVERED
72696017,14110,4278,DELIVERED
72698443,30257,3062,DELIVERED
72692584,34760,1716,DELIVERED
72691356,749,5005,DELIVERED
72699309,,738,CANCELLED
72691061,7761,2903,DELIVERED
72696185,25989,599,DELIVERED
72692366,33349,2475,DELIVERED
72695869,6161,2618,DELIVERED
72700656,812,4427,DELIVERED
72696371,26319,1103,DELIVERED
72696425,22369,2107,DELIVERED
72695815,26319,3876,DELIVERED
72694259,7930,7469,DELIVERED
72698483,,6901765,DELIVERED
72692026,14666,1219,DELIVERED
72693660,7468,4187,DELIVERED
72697972,6312,1742,DELIVERED
72682482,31055,211,DELIVERED
72695382,33316,3900,DELIVERED
72691907,367,3357,DELIVERED
72699897,28301,4116,DELIVERED
72688976,9345,2997,DELIVERED
72695066,9345,2423,DELIVERED
72693673,14805,1992,DELIVERED
72700244,5008,1376,DELIVERED
72696315,9600,284,DELIVERED
72693539,27682,4837,DELIVERED
72693600,6880,1386,DELIVERED
72694710,11162,734,DELIVERED
72688378,6726,523,DELIVERED
72695103,6880,719,DELIVERED
72697971,15915,1351,DELIVERED
72697278,425,246,DELIVERED
72691194,463,2158,DELIVERED
72694466,27623,5802,DELIVERED
72685193,366,1917,DELIVERED
72689330,12663,2405,DELIVERED
72698934,20411,115,DELIVERED
72699779,29686,1518,DELIVERED
72694079,26557,845,DELIVERED
72693305,10561,660,DELIVERED
72690925,800,1611,DELIVERED
72700247,,927,CANCELLED
72695959,3780,1321,DELIVERED
72695034,12023,1522,DELIVERED
72688805,7930,610,DELIVERED
72688799,27165,2699,DELIVERED
72699315,9944,1853,DELIVERED
72692326,313,3382,DELIVERED
72680776,29077,2592,DELIVERED
72694387,23219,1897,DELIVERED
72687512,10259,231,DELIVERED
72690259,28811,1559,DELIVERED
72695778,11084,3572,DELIVERED
72685553,7754,2840,DELIVERED
72687014,31763,771,DELIVERED
72691385,28175,2865,DELIVERED
72695729,217,3131,DELIVERED
72693945,939,2570,DELIVERED
72694449,16950,2376,DELIVERED
72695685,7249,617,DELIVERED
72698448,357,5147,DELIVERED
72697136,14290,4024,DELIVERED
72697064,32331,2199,DELIVERED
72691377,2490,5071,DELIVERED
72679733,2872,559,DELIVERED
72691352,196,1751,DELIVERED
72697705,28414,1776,DELIVERED
72697669,10636,4797,DELIVERED
72692544,6657,5791,DELIVERED
72667558,25651,1433,DELIVERED
72700145,27748,1730,DELIVERED
72674697,26223,3973,DELIVERED
72700869,,700,CANCELLED
72697206,29378,1129,DELIVERED
72691108,366,3185,DELIVERED
72695948,10019,1031,DELIVERED
72700889,,3443,CANCELLED
72697835,27810,573,DELIVERED
72701309,13270,1361,DELIVERED
72696664,13401,3847,DELIVERED
72698180,5965,1110,DELIVERED
72694781,2519,1660,DELIVERED
72697013,1301,1174,DELIVERED
72696478,16430,1749,DELIVERED
72689235,3022,1077,DELIVERED
72695814,344,1025,DELIVERED
72691876,1855,2609,DELIVERED
72695893,6350,827,DELIVERED
72679022,26278,1039,DELIVERED
72697588,23399,2686,DELIVERED
72698850,4815,1512,DELIVERED
72697068,23219,812,DELIVERED
72701220,2156,1737,DELIVERED
72691197,25799,2396,DELIVERED
72694445,1040,1809,DELIVERED
72701118,23860,1685,DELIVERED
72700091,4536,1608,DELIVERED
72700956,27050,3984,DELIVERED
72700187,7783,616,DELIVERED
72700549,7235,2257,DELIVERED
72697904,8840,3867,DELIVERED
72700199,27711,1507,DELIVERED
72685737,26278,4690,DELIVERED
72701086,902,4365,DELIVERED
72699014,1032,4300,DELIVERED
72697673,456,3947,DELIVERED
72700045,581,5752,DELIVERED
72700923,20976,2320,DELIVERED
72699925,20248,3024,DELIVERED
72696844,12091,1249,DELIVERED
72700479,15050,739,DELIVERED
72699996,26557,1711,DELIVERED
72698038,10799,662,DELIVERED
72697878,4536,1504,DELIVERED
72699082,9996,604,DELIVERED
72697447,6707,1567,DELIVERED
72700625,31054,1391,DELIVERED
72690970,1251,1243,DELIVERED
72676185,26251,4279,DELIVERED
72694856,217,3068,DELIVERED
72696059,13270,1705,DELIVERED
72698260,789,1534,DELIVERED
72696909,11172,1061,DELIVERED
72702221,24728,8200,DELIVERED
72700245,30449,2850,DELIVERED
72691483,888,447,DELIVERED
72702399,30449,3581,DELIVERED
72703516,26226,3918,DELIVERED
72701304,30449,107,DELIVERED
72703513,9793,668,DELIVERED
72700935,14702,581,DELIVERED
72700779,7235,2061,DELIVERED
72701432,11457,2868,DELIVERED
72700871,7783,2076,DELIVERED
72699776,2240,2334,DELIVERED
72700783,511,3508,DELIVERED
72700361,7451,3583,DELIVERED
72702071,10359,3017,DELIVERED
72700675,9612,1739,DELIVERED
72698167,922,1235,DELIVERED
72699673,18754,1927,DELIVERED
72699975,23558,427,DELIVERED
72693875,8958,6513,DELIVERED
72693860,6172,1524,DELIVERED
72699467,22115,2688,DELIVERED
72699380,22036,1881,DELIVERED
72701333,28415,4180,DELIVERED
72694189,23524,1583,DELIVERED
72705320,7907,5683,DELIVERED
72684001,726,870,DELIVERED
72699999,22217,743,DELIVERED
72701730,25712,1476,DELIVERED
72702300,356,4186,DELIVERED
72697528,138,1948,DELIVERED
72697970,11941,651,DELIVERED
72702259,14382,2496,DELIVERED
72697132,13111,762,DELIVERED
72698491,138,2852,DELIVERED
72697566,23558,1567,DELIVERED
72705830,15898,5856,DELIVERED
72689768,344,769,DELIVERED
72700093,4937,2288,DELIVERED
72693720,6687,386,DELIVERED
72704546,26251,2034,DELIVERED
72705914,15661,1384,DELIVERED
72699982,6683,483,DELIVERED
72697212,28235,1633,DELIVERED
72701495,27381,2298,DELIVERED
72701003,11887,5516,DELIVERED
72703701,11911,2530,DELIVERED
72695657,410,904,DELIVERED
72700218,888,2382,DELIVERED
72701398,28910,2736,DELIVERED
72700318,2156,4686,DELIVERED
72702350,25989,3720,DELIVERED
72697800,202,361,DELIVERED
72700868,202,1111,DELIVERED
72705169,224,651,DELIVERED
72702419,11084,2076,DELIVERED
72702551,24933,1646,DELIVERED
72701447,34591,1914,DELIVERED
72701355,2751,1743,DELIVERED
72703703,34051,3106,DELIVERED
72702557,6361,1389,DELIVERED
72698389,11160,701,DELIVERED
72703911,27736,1474,DELIVERED
72698879,19806,2399,DELIVERED
72701522,16575,2387,DELIVERED
72702317,11930,2473,DELIVERED
72703687,5965,2565,DELIVERED
72704226,26274,2542,DELIVERED
72703823,22369,1144,DELIVERED
72703576,31891,2282,DELIVERED
72706384,31891,2192,DELIVERED
72702629,425,658,DELIVERED
72701167,6687,459,DELIVERED
72702137,7033,3751,DELIVERED
72705982,976,104,DELIVERED
72701357,9796,627,DELIVERED
72701396,367,2671,DELIVERED
72696566,23777,1322,DELIVERED
72696566,23777,1322,DELIVERED
72710232,,2004,DELIVERED
72702811,26609,3439,DELIVERED
72709022,22345,1754,DELIVERED
72704485,1943,657,DELIVERED
72704505,30879,2003,DELIVERED
72703975,11466,1394,DELIVERED
72707149,3906,3365,DELIVERED
72702353,357,705,DELIVERED
72704489,1203,1384,DELIVERED
72690377,22423,1901,DELIVERED
72707479,7995,2547,DELIVERED
72706385,228,2208,DELIVERED
72702196,367,1948,DELIVERED
72699299,9600,1670,DELIVERED
72702498,939,2485,DELIVERED
72707005,9793,1626,DELIVERED
72708090,14805,3983,DELIVERED
72702438,22345,3066,DELIVERED
72709177,11522,1764,DELIVERED
72703611,511,74,DELIVERED
72707148,27050,6230,DELIVERED
72709233,9227,682,DELIVERED
72707554,12724,1491,DELIVERED
72710994,794,2044,DELIVERED
72708100,10799,641,DELIVERED
72705058,7480,5342,DELIVERED
72704244,14702,1184,DELIVERED
72709746,30314,869,DELIVERED
72710376,1032,266,DELIVERED
72708758,456,2514,DELIVERED
72710945,7761,197,DELIVERED
72711054,27826,873,DELIVERED
72697068,6350,812,DELIVERED
72703971,28072,945,DELIVERED
72701931,28041,430,DELIVERED
72709902,27647,1138,DELIVERED
72706755,10259,836,DELIVERED
72711001,8182,330,DELIVERED
72708968,27647,1332,DELIVERED
72711204,10877,1347,DELIVERED
72704473,28149,557,DELIVERED
72708828,20223,1358,DELIVERED
72712757,30257,4700,DELIVERED
72702418,800,1909,DELIVERED
72709553,14702,1081,DELIVERED
72715642,,1449,CANCELLED
72713266,,2147,CANCELLED
72702544,511,2670,DELIVERED
72704333,9612,2728,DELIVERED
72711987,33044,3171,DELIVERED
72709759,29166,843,DELIVERED
72711990,11084,484,DELIVERED
72707681,3872,2503,DELIVERED
72711722,7773,747,DELIVERED
72714416,3068,4274,DELIVERED
72711438,5364,1901,DELIVERED
72707611,7235,3126,DELIVERED
72713268,13546,244,DELIVERED
72710284,387,2139,DELIVERED
72710892,456,2018,DELIVERED
72709686,1251,3020,DELIVERED
72669674,6161,2970,DELIVERED
